Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Status
horno-combi-steam-30-izquierda-gs461720,"Horno Combi-Vapor con Tanque Apertura Izquierda 30"" — Serie Expressive","<p>Horno Combi-Vapor Gaggenau Serie Expressive 30"" (Bisagra Izquierda). Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: GS461720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,GS461720,shopify,0,continue,manual,19967.64,TRUE,TRUE,draft
horno-combi-steam-30-izquierda-gs481720,"Horno Combi-Vapor con Toma de Agua Apertura Izquierda 30"" — Serie Expressive","<p>Horno Combi Vapor Gaggenau 30"" Serie Expressive Bisagra Izquierda Plumbed. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: GS481720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,GS481720,shopify,0,continue,manual,21496.63,TRUE,TRUE,draft
horno-de-vapor-combi-gastronorm-gn010330,Adaptador Gastronorm para Hornos Combi-Vapor,<p>Adaptador Gastronorm para Horno Combi-Vapor Gaggenau. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: GN010330</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, Moneda USD",FALSE,Title,Default Title,GN010330,shopify,0,continue,manual,349.85,TRUE,TRUE,draft
horno-de-vapor-combinado-ba010301,Accesorio para Horno Combi-Vapor,"<p>RIEL TELESCOPICO TRIPLE PARA ACCESORIOS DE HORNO COMBIVAPOR, COMPATIBLE CON VARIOS MODELOS. PERMITE SACAR PLATOS PESADOS CON SEGURIDAD.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: BA010301</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, Moneda USD",FALSE,Title,Default Title,BA010301,shopify,0,continue,manual,532.61,TRUE,TRUE,draft
horno-eb-333-perillas-negras-ba090100,Perillas Negras para Horno EB 333,"<p>BANDEJA DE CRISTAL PARA HORNOS BO/BOP DE 24"" Y BS DE 24""/30"", TRANSPARENTE CON PERILLAS DE ACERO INOXIDABLE Y RECUBRIMIENTO NEGRO. CONJUNTO DE 2 PERILLAS NEGRAS DE CONTROL PARA HORNO EB333. SKU: BA090100. PRECIO: $272.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: BA090100</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, Moneda USD",FALSE,Title,Default Title,BA090100,shopify,0,continue,manual,281.97,TRUE,TRUE,draft
horno-empotrable-gas-5-quemador-vg295150,"Parrilla de Gas LP 5 Quemadores 36"" — Serie 200",<p>Gaggenau Serie 200 Parrilla de Gas 36 Pulgadas 5 Quemadores Acero Inoxidable. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Instalación: Empotrable</li><li>Energía: Gas</li><li>Modelo: VG295150CA</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Parrillas,"Gaggenau, Premium, Cocina y Bar, Parrillas, Gas, Empotrable, Bajo pedido, Moneda USD",FALSE,Title,Default Title,VG295150CA,shopify,0,continue,manual,8677.85,TRUE,TRUE,draft
horno-individual-36-eb333611,"Horno Empotrable 36"" EB 333","<p>HORNO EB 333  ACERO INOXIDABLE 36"" (90 CM) CON VENTILADOR DE CONVECCION, PANTALLA TACTIL TFT Y VARIAS FUNCIONES DE COCCION. INCLUYE ACCESORIOS.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: EB333611</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, Moneda USD",FALSE,Title,Default Title,EB333611,shopify,0,continue,manual,21496.63,TRUE,TRUE,draft
horno-microondas-24-derecho-se-gm450720,"Horno de Velocidad Apertura Derecha 24"" — Serie Expressive","<p>Horno Microondas Combinado Gaggenau Serie Expressive 24"" Bisagra Derecha 240V. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 24.0""</li><li>Modelo: GM450720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Microondas,"Gaggenau, Premium, Cocina y Bar, Microondas, Bajo pedido, 24.0"", Moneda USD",FALSE,Title,Default Title,GM450720,shopify,0,continue,manual,16116.89,TRUE,TRUE,draft
horno-microondas-24-izquierda-gm451720,"Horno de Velocidad Apertura Izquierda 24"" — Serie Expressive","<p>Horno Microondas Combinado 24"" Gaggenau Serie Expressive Bisagra Izquierda. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 24.0""</li><li>Modelo: GM451720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Microondas,"Gaggenau, Premium, Cocina y Bar, Microondas, Bajo pedido, 24.0"", Moneda USD",FALSE,Title,Default Title,GM451720,shopify,0,continue,manual,16116.89,TRUE,TRUE,draft
horno-microondas-30-derecho-se-gm480720,"Horno de Velocidad Apertura Derecha 30"" — Serie Expressive","<p>Horno Microondas Combi 30 Pulgadas Serie Expressive Bisagra Derecha Gaggenau. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: GM480720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Microondas,"Gaggenau, Premium, Cocina y Bar, Microondas, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,GM480720,shopify,0,continue,manual,17901.69,TRUE,TRUE,draft
horno-microondas-30-izquierda-gm481720,"Horno de Velocidad Apertura Izquierda 30"" — Serie Expressive","<p>Horno Microondas Combinado 30"" Serie Expressive Gaggenau 240V. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: GM481720</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Microondas,"Gaggenau, Premium, Cocina y Bar, Microondas, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,GM481720,shopify,0,continue,manual,17901.69,TRUE,TRUE,draft
horno-piedra-para-pizza-48-bx-4-ba058115,Resistencia para Piedra de Hornear Hornos BO/BX 48,<p>Resistencia Gaggenau para Horno de Piedra Bo/bx 48. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: BA058115</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Hornos de pizza,"Gaggenau, Premium, Exterior, Hornos de pizza, Bajo pedido, Moneda USD",FALSE,Title,Default Title,BA058115,shopify,0,continue,manual,281.97,TRUE,TRUE,draft
horno-sistema-extraible-30-ba018165,"Sistema de Cajón Extraíble para Hornos 30"" BO 48 y BX 48","<p>Sistema de Cajón Extraíble para Hornos Gaggenau Bo 48 y Bx 48 de 30 Pulgadas. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: BA018165</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,BA018165,shopify,0,continue,manual,770.2,TRUE,TRUE,draft
inserto-de-cocina-medio-acero-gn114130,Charola de Cocción sin Perforar GN 1/3 Acero Inoxidable,<p>Bandeja de Cocina Gaggenau Sin Perforar Acero Inoxidable. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Acabado: Inoxidable</li><li>Modelo: GN114130</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Electrodoméstico,"Gaggenau, Premium, Inoxidable, Bajo pedido, Moneda USD",FALSE,Title,Default Title,GN114130,shopify,0,continue,manual,211.48,TRUE,TRUE,draft
inserto-de-cocina-sin-gn114230,Charola de Cocción sin Perforar GN 2/3 Acero Inoxidable,"<p>INSERTO GASTRONORM, ACERO INOXIDABLE, 1 ½"" PROF., GN 2/3, TAMAÑO BANDEJA COMPLETA, 3 QT, SIN PERFORACIONES. USO EN HORNOS DE VAPOR SELECTOS, ADAPTADOR GN010330 SE VENDE POR SEPARADO. PRECIO: $298.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: GN114230</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Electrodoméstico,"Gaggenau, Premium, Bajo pedido, Moneda USD",FALSE,Title,Default Title,GN114230,shopify,0,continue,manual,308.08,TRUE,TRUE,draft
inserto-perforado-coccion-1-2-t-gn124130,Charola de Cocción Perforada GN 1/3 Acero Inoxidable,"<p>INSERTO GASTRONORM PERFORADO DE ACERO INOXIDABLE, 1 ½"" DE PROFUNDIDAD, TAMAÑO GN 1/3, 15 QT, APTO PARA LAVAVAJILLAS.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: GN124130</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Electrodoméstico,"Gaggenau, Premium, Bajo pedido, Moneda USD",FALSE,Title,Default Title,GN124130,shopify,0,continue,manual,211.48,TRUE,TRUE,draft
inserto-perforado-para-horno-gn124230,Charola de Cocción Perforada GN 2/3 Acero Inoxidable,"<p>INSERTO GASTRONORM PERFORADO DE ACERO INOXIDABLE, 1 ½"" DE PROFUNDIDAD, TAMAÑO GN 2/3, BANDEJA COMPLETA, CAPACIDAD 3 QT. PARA HORNOS DE VAPOR SELECTOS, ADAPTADOR GN 114 130 SE VENDE POR SEPARADO. PRECIO: $298.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: GN124230</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Hornos,"Gaggenau, Premium, Cocina y Bar, Hornos, Bajo pedido, Moneda USD",FALSE,Title,Default Title,GN124230,shopify,0,continue,manual,308.08,TRUE,TRUE,draft
kit-adapta-frigo-congelad-rb-ry-ra423340,Kit de Embellecedor 2 Piezas para Refrigerador y Congelador RB/RY,<p>Kit de Embellecedor 2 Piezas Refrigerador y Congelador Gaggenau. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RA423340</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,RA423340,shopify,0,continue,manual,156.65,TRUE,TRUE,draft
kit-de-acabado-para-unidades-ra423140,Kit de Embellecedor Largo para Unidades de Refrigeración,<p>Trim kit largo para unidades de refrigeración Gaggenau. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RA423140</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,RA423140,shopify,0,continue,manual,167.09,TRUE,TRUE,draft
kit-de-compatibilidad-lateral-rva460020,Kit de Compatibilidad Lateral para Columnas,<p>KIT DE COMPATIBILIDAD PARA INSTALACION LADO A LADO EN LA SERIE VARIO COOLING 400. GARANTIZA COMPATIBILIDAD ENTRE ELECTRODOMESTICOS. SKU: RVA460020.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RVA460020</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,RVA460020,shopify,0,continue,manual,699.71,TRUE,TRUE,draft
kit-de-conexion-para-paneles-ra460020,Kit de Conexión para Paneles,"<p>CONECTOR PARA FRENTES DE GABINETES PERSONALIZADOS, COLOR BLANCO, TAMAÑO ESTANDAR, MATERIAL: METAL RECUBIERTO DE POLVO, PRECIO $204.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RA460020</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Versión,RA460020,RA460020,shopify,0,continue,manual,237.59,TRUE,TRUE,draft
kit-de-conexion-para-paneles-ra460020,,,,,,,,RA460030,RA460030,shopify,0,continue,manual,237.59,TRUE,TRUE,draft
kit-de-acero-inoxidable-para-la-da020011,Kit Embellecedor Acero Inoxidable para Lavavajillas Empotrables,<p>Kit embellecedor de acero inoxidable Gaggenau para lavavajillas empotrables. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Acabado: Inoxidable</li><li>Modelo: DA020011</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Inoxidable, Bajo pedido, Moneda USD",FALSE,Apertura,Izquierda,DA020011,shopify,0,continue,manual,167.09,TRUE,TRUE,draft
kit-de-acero-inoxidable-para-la-da020011,,,,,,,,Reversible,DA020111,shopify,0,continue,manual,167.09,TRUE,TRUE,draft
kit-de-reemplazo-side-by-side-rva460900,Kit de Reemplazo Side-by-Side,"<p>KIT DE REEMPLAZO PARA CONEXION LADO A LADO, DISEÑADO PARA RECORTE DE 36"". COMPATIBLE CON RVY497, RY492, RB492, RC492. PERMITE INSTALACION LADO A LADO.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RVA460900</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,RVA460900,shopify,0,continue,manual,603.11,TRUE,TRUE,draft
kit-de-reemplazo-unidad-rva460910,Kit de Reemplazo para Unidad Individual,"<p>NEVERACONGELADOR VARIO 400 SERIES 36"" CON DISPENSADOR DE AGUA INTERNO, FABRICADOR DE HIELO INTEGRADO Y DISEÑO PANELABLE EN ACERO INOXIDABLE CEPILLADO OSCURO. AMPLIOS COMPARTIMENTOS, LUZ LED, PANTALLA TACTIL TFT Y CERTIFICACION ENERGY STAR. 20 PIES CUBICOS. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: RVA460910</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,RVA460910,shopify,0,continue,manual,446.46,TRUE,TRUE,draft
kit-filtro-de-carbon-a-aa442810,Kit de Recirculación con Filtro de Carbón para AI/AW 442,<p>Kit Recirculación Gaggenau Filtro Carbón Activado Campana IA AW 442. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: AA442810</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, Moneda USD",FALSE,Title,Default Title,AA442810,shopify,0,continue,manual,561.33,TRUE,TRUE,draft
kit-piedra-hornear-24-pala-hor-ba056134,"Kit de Piedra para Hornear con Pala para Horno 24""","<p>Kit Piedra para Hornear con Pala - Horno 24 Pulgadas. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 24.0""</li><li>Modelo: BA056134</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, 24.0"", Moneda USD",FALSE,Title,Default Title,BA056134,shopify,0,continue,manual,840.69,TRUE,TRUE,draft
kit-piedra-hornear-30-pala-hor-ba058134,"Kit de Piedra para Hornear con Pala para Horno 30""","<p>Kit Piedra para Hornear con Pala - Horno 76 cm Gaggenau. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 30.0""</li><li>Modelo: BA058134</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, 30.0"", Moneda USD",FALSE,Title,Default Title,BA058134,shopify,0,continue,manual,979.07,TRUE,TRUE,draft
kit-piedra-hornear-36-pala-hor-ba058135,"Kit de Piedra para Hornear con Pala para Horno 36""","<p>KIT DE PIEDRA PARA HORNEAR CON PALA, DISEÑADO PARA HORNO EB DE 36"". SUSTITUYE AL MODELO BA058133 A PARTIR DE OCTUBRE DE 2025.. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 36.0""</li><li>Modelo: BA058135</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Accesorios de cocción / cocina,"Gaggenau, Premium, Cocina y Bar, Accesorios de cocción / cocina, Bajo pedido, 36.0"", Moneda USD",FALSE,Title,Default Title,BA058135,shopify,0,continue,manual,1120.06,TRUE,TRUE,draft
lavastones-lv030000,Piedras de Lava para Parrillas de Gas,<p>Piedras de Lava Gaggenau para Cocinas Premium. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Modelo: LV030000</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>,Gaggenau,Electrodoméstico,"Gaggenau, Premium, Bajo pedido, Moneda USD",FALSE,Title,Default Title,LV030000,shopify,0,continue,manual,140.99,TRUE,TRUE,draft
lavavajillas-200-series-24-df210701,"Lavavajillas Totalmente Integrado Tina Euro-ADA 24"" — Serie 200","<p>Lavavajillas Integrable Gaggenau Serie 200 de 24 Pulgadas con Tina Euro Ada. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 24.0""</li><li>Modelo: DF210701</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Lavavajillas,"Gaggenau, Premium, Cocina y Bar, Lavavajillas, Bajo pedido, 24.0"", Moneda USD",FALSE,Title,Default Title,DF210701,shopify,0,continue,manual,3564.8,TRUE,TRUE,draft
lavavajillas-24-tina-euroada-df480701f,"Lavavajillas Totalmente Integrado Bisagra Flexible Euro-ADA 24"" — Serie 400","<p>Lavavajillas 400 Series 24 pulgadas push-to-open bisagra flexible euro Ada. Diseño y precisión de <strong>Gaggenau</strong> para la cocina premium.</p><ul><li>Ancho: 24.0""</li><li>Modelo: DF480701F</li></ul><p><strong>HOMEA</strong> — Distribuidor autorizado Gaggenau. Asesoría de especificación y showroom en Querétaro.</p>",Gaggenau,Lavavajillas,"Gaggenau, Premium, Cocina y Bar, Lavavajillas, Bajo pedido, 24.0"", Moneda USD",FALSE,Title,Default Title,DF480701F,shopify,0,continue,manual,6163.52,TRUE,TRUE,draft
